stress_axis,stress_level,method,metric,mean,ci95,seeds,rows_per_seed
intent_ambiguity,0.8,full_demo_imitation,human_time,0.75003,0.00530,10,120
intent_ambiguity,0.8,full_demo_imitation,unsafe_override,0.14583,0.02736,10,120
intent_ambiguity,0.8,full_demo_imitation,calibration_error,0.22505,0.00426,10,120
intent_ambiguity,0.8,full_demo_imitation,regret_to_oracle,0.32543,0.00845,10,120
intent_ambiguity,0.8,full_demo_imitation,intervention_sparsity,0.46414,0.00780,10,120
intent_ambiguity,0.8,full_demo_imitation,robust_utility,0.32400,0.04275,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,task_success,0.47583,0.03122,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,correction_efficiency,0.65561,0.04782,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,damage,0.04917,0.00988,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.47413,0.00880,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,boundary_error,0.19509,0.01275,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,intent_preservation,0.48465,0.00811,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,human_time,0.38345,0.00563,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,unsafe_override,0.01667,0.00689,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,calibration_error,0.11693,0.00413,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.12623,0.00501,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.50355,0.00621,10,120
intent_ambiguity,0.8,minimum_intervention_boundary_learner_v5,robust_utility,0.66076,0.04004,10,120
intent_ambiguity,0.8,oracle_minimal_correction,task_success,0.59333,0.02134,10,120
intent_ambiguity,0.8,oracle_minimal_correction,correction_efficiency,0.82092,0.03006,10,120
intent_ambiguity,0.8,oracle_minimal_correction,damage,0.05000,0.01168,10,120
intent_ambiguity,0.8,oracle_minimal_correction,intervention_magnitude,0.50636,0.00818,10,120
intent_ambiguity,0.8,oracle_minimal_correction,boundary_error,0.12486,0.01256,10,120
intent_ambiguity,0.8,oracle_minimal_correction,intent_preservation,0.49846,0.00773,10,120
intent_ambiguity,0.8,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
intent_ambiguity,0.8,oracle_minimal_correction,human_time,0.40407,0.00524,10,120
intent_ambiguity,0.8,oracle_minimal_correction,unsafe_override,0.00583,0.00425,10,120
intent_ambiguity,0.8,oracle_minimal_correction,calibration_error,0.37365,0.00952,10,120
intent_ambiguity,0.8,oracle_minimal_correction,regret_to_oracle,0.03538,0.00052,10,120
intent_ambiguity,0.8,oracle_minimal_correction,intervention_sparsity,0.47266,0.00435,10,120
intent_ambiguity,0.8,oracle_minimal_correction,robust_utility,0.81655,0.02664,10,120
intent_ambiguity,0.8,residual_correction_learner,task_success,0.26667,0.02722,10,120
intent_ambiguity,0.8,residual_correction_learner,correction_efficiency,0.29659,0.03927,10,120
intent_ambiguity,0.8,residual_correction_learner,damage,0.04833,0.00937,10,120
intent_ambiguity,0.8,residual_correction_learner,intervention_magnitude,0.33704,0.00893,10,120
intent_ambiguity,0.8,residual_correction_learner,boundary_error,0.58875,0.01564,10,120
intent_ambiguity,0.8,residual_correction_learner,intent_preservation,0.50896,0.00856,10,120
intent_ambiguity,0.8,residual_correction_learner,query_rate,1.00000,0.00000,10,120
intent_ambiguity,0.8,residual_correction_learner,human_time,0.29570,0.00572,10,120
intent_ambiguity,0.8,residual_correction_learner,unsafe_override,0.14250,0.01877,10,120
intent_ambiguity,0.8,residual_correction_learner,calibration_error,0.27601,0.00697,10,120
intent_ambiguity,0.8,residual_correction_learner,regret_to_oracle,0.34233,0.00827,10,120
intent_ambiguity,0.8,residual_correction_learner,intervention_sparsity,0.63856,0.01011,10,120
intent_ambiguity,0.8,residual_correction_learner,robust_utility,0.35167,0.03713,10,120
intent_ambiguity,0.8,robust_mpc_correction,task_success,0.56583,0.02996,10,120
intent_ambiguity,0.8,robust_mpc_correction,correction_efficiency,0.81182,0.04145,10,120
intent_ambiguity,0.8,robust_mpc_correction,damage,0.05417,0.01068,10,120
intent_ambiguity,0.8,robust_mpc_correction,intervention_magnitude,0.55950,0.00774,10,120
intent_ambiguity,0.8,robust_mpc_correction,boundary_error,0.10761,0.00430,10,120
intent_ambiguity,0.8,robust_mpc_correction,intent_preservation,0.47482,0.00834,10,120
intent_ambiguity,0.8,robust_mpc_correction,query_rate,1.00000,0.00000,10,120
intent_ambiguity,0.8,robust_mpc_correction,human_time,0.43808,0.00495,10,120
intent_ambiguity,0.8,robust_mpc_correction,unsafe_override,0.03250,0.00859,10,120
intent_ambiguity,0.8,robust_mpc_correction,calibration_error,0.03971,0.00461,10,120
intent_ambiguity,0.8,robust_mpc_correction,regret_to_oracle,0.05504,0.00230,10,120
intent_ambiguity,0.8,robust_mpc_correction,intervention_sparsity,0.41686,0.00345,10,120
intent_ambiguity,0.8,robust_mpc_correction,robust_utility,0.77002,0.03655,10,120
intent_ambiguity,0.8,uncertainty_query_policy,task_success,0.35250,0.03109,10,120
intent_ambiguity,0.8,uncertainty_query_policy,correction_efficiency,0.39462,0.03456,10,120
intent_ambiguity,0.8,uncertainty_query_policy,damage,0.05917,0.01154,10,120
intent_ambiguity,0.8,uncertainty_query_policy,intervention_magnitude,0.44685,0.00759,10,120
intent_ambiguity,0.8,uncertainty_query_policy,boundary_error,0.42338,0.01262,10,120
intent_ambiguity,0.8,uncertainty_query_policy,intent_preservation,0.50990,0.00658,10,120
intent_ambiguity,0.8,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
intent_ambiguity,0.8,uncertainty_query_policy,human_time,0.36599,0.00486,10,120
intent_ambiguity,0.8,uncertainty_query_policy,unsafe_override,0.13833,0.01544,10,120
intent_ambiguity,0.8,uncertainty_query_policy,calibration_error,0.24540,0.00430,10,120
intent_ambiguity,0.8,uncertainty_query_policy,regret_to_oracle,0.27464,0.00697,10,120
intent_ambiguity,0.8,uncertainty_query_policy,intervention_sparsity,0.52245,0.00679,10,120
intent_ambiguity,0.8,uncertainty_query_policy,robust_utility,0.44576,0.03850,10,120
intent_ambiguity,1.0,active_entropy_query_policy,task_success,0.37500,0.02191,10,120
intent_ambiguity,1.0,active_entropy_query_policy,correction_efficiency,0.49800,0.02668,10,120
intent_ambiguity,1.0,active_entropy_query_policy,damage,0.05917,0.01623,10,120
intent_ambiguity,1.0,active_entropy_query_policy,intervention_magnitude,0.39829,0.00794,10,120
intent_ambiguity,1.0,active_entropy_query_policy,boundary_error,0.31984,0.00941,10,120
intent_ambiguity,1.0,active_entropy_query_policy,intent_preservation,0.44845,0.00676,10,120
intent_ambiguity,1.0,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,active_entropy_query_policy,human_time,0.33490,0.00508,10,120
intent_ambiguity,1.0,active_entropy_query_policy,unsafe_override,0.11000,0.01477,10,120
intent_ambiguity,1.0,active_entropy_query_policy,calibration_error,0.25153,0.00661,10,120
intent_ambiguity,1.0,active_entropy_query_policy,regret_to_oracle,0.23153,0.01041,10,120
intent_ambiguity,1.0,active_entropy_query_policy,intervention_sparsity,0.59122,0.00765,10,120
intent_ambiguity,1.0,active_entropy_query_policy,robust_utility,0.49578,0.03308,10,120
intent_ambiguity,1.0,full_demo_imitation,task_success,0.26750,0.02582,10,120
intent_ambiguity,1.0,full_demo_imitation,correction_efficiency,0.25451,0.02379,10,120
intent_ambiguity,1.0,full_demo_imitation,damage,0.07083,0.01199,10,120
intent_ambiguity,1.0,full_demo_imitation,intervention_magnitude,0.49177,0.01335,10,120
intent_ambiguity,1.0,full_demo_imitation,boundary_error,0.62184,0.02073,10,120
intent_ambiguity,1.0,full_demo_imitation,intent_preservation,0.52862,0.00858,10,120
intent_ambiguity,1.0,full_demo_imitation,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,full_demo_imitation,human_time,0.74474,0.00854,10,120
intent_ambiguity,1.0,full_demo_imitation,unsafe_override,0.13167,0.02763,10,120
intent_ambiguity,1.0,full_demo_imitation,calibration_error,0.23108,0.00626,10,120
intent_ambiguity,1.0,full_demo_imitation,regret_to_oracle,0.33872,0.01175,10,120
intent_ambiguity,1.0,full_demo_imitation,intervention_sparsity,0.47831,0.01543,10,120
intent_ambiguity,1.0,full_demo_imitation,robust_utility,0.30892,0.03027,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,task_success,0.46000,0.02333,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,correction_efficiency,0.63907,0.03102,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,damage,0.05167,0.00904,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.47962,0.00726,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,boundary_error,0.18999,0.00750,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,intent_preservation,0.45088,0.00689,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,human_time,0.38696,0.00464,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,unsafe_override,0.01583,0.00514,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,calibration_error,0.12691,0.00151,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.12842,0.00665,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.50389,0.00492,10,120
intent_ambiguity,1.0,minimum_intervention_boundary_learner_v5,robust_utility,0.63569,0.03015,10,120
intent_ambiguity,1.0,oracle_minimal_correction,task_success,0.57583,0.01846,10,120
intent_ambiguity,1.0,oracle_minimal_correction,correction_efficiency,0.79417,0.02017,10,120
intent_ambiguity,1.0,oracle_minimal_correction,damage,0.05250,0.01335,10,120
intent_ambiguity,1.0,oracle_minimal_correction,intervention_magnitude,0.51471,0.00950,10,120
intent_ambiguity,1.0,oracle_minimal_correction,boundary_error,0.12304,0.00894,10,120
intent_ambiguity,1.0,oracle_minimal_correction,intent_preservation,0.46898,0.00695,10,120
intent_ambiguity,1.0,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,oracle_minimal_correction,human_time,0.40942,0.00608,10,120
intent_ambiguity,1.0,oracle_minimal_correction,unsafe_override,0.00500,0.00555,10,120
intent_ambiguity,1.0,oracle_minimal_correction,calibration_error,0.37693,0.00638,10,120
intent_ambiguity,1.0,oracle_minimal_correction,regret_to_oracle,0.03672,0.00048,10,120
intent_ambiguity,1.0,oracle_minimal_correction,intervention_sparsity,0.47156,0.00337,10,120
intent_ambiguity,1.0,oracle_minimal_correction,robust_utility,0.78797,0.01866,10,120
intent_ambiguity,1.0,residual_correction_learner,task_success,0.26250,0.02945,10,120
intent_ambiguity,1.0,residual_correction_learner,correction_efficiency,0.28905,0.03258,10,120
intent_ambiguity,1.0,residual_correction_learner,damage,0.05000,0.01265,10,120
intent_ambiguity,1.0,residual_correction_learner,intervention_magnitude,0.32911,0.00649,10,120
intent_ambiguity,1.0,residual_correction_learner,boundary_error,0.60918,0.01222,10,120
intent_ambiguity,1.0,residual_correction_learner,intent_preservation,0.50125,0.00777,10,120
intent_ambiguity,1.0,residual_correction_learner,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,residual_correction_learner,human_time,0.29063,0.00415,10,120
intent_ambiguity,1.0,residual_correction_learner,unsafe_override,0.13583,0.01652,10,120
intent_ambiguity,1.0,residual_correction_learner,calibration_error,0.28712,0.00679,10,120
intent_ambiguity,1.0,residual_correction_learner,regret_to_oracle,0.35487,0.00940,10,120
intent_ambiguity,1.0,residual_correction_learner,intervention_sparsity,0.64875,0.00959,10,120
intent_ambiguity,1.0,residual_correction_learner,robust_utility,0.34658,0.04094,10,120
intent_ambiguity,1.0,robust_mpc_correction,task_success,0.56000,0.03154,10,120
intent_ambiguity,1.0,robust_mpc_correction,correction_efficiency,0.79983,0.05123,10,120
intent_ambiguity,1.0,robust_mpc_correction,damage,0.05583,0.01117,10,120
intent_ambiguity,1.0,robust_mpc_correction,intervention_magnitude,0.56674,0.00868,10,120
intent_ambiguity,1.0,robust_mpc_correction,boundary_error,0.10595,0.00334,10,120
intent_ambiguity,1.0,robust_mpc_correction,intent_preservation,0.44623,0.00683,10,120
intent_ambiguity,1.0,robust_mpc_correction,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,robust_mpc_correction,human_time,0.44271,0.00555,10,120
intent_ambiguity,1.0,robust_mpc_correction,unsafe_override,0.03250,0.00514,10,120
intent_ambiguity,1.0,robust_mpc_correction,calibration_error,0.03975,0.00223,10,120
intent_ambiguity,1.0,robust_mpc_correction,regret_to_oracle,0.05571,0.00243,10,120
intent_ambiguity,1.0,robust_mpc_correction,intervention_sparsity,0.41791,0.00249,10,120
intent_ambiguity,1.0,robust_mpc_correction,robust_utility,0.75681,0.04180,10,120
intent_ambiguity,1.0,uncertainty_query_policy,task_success,0.32083,0.02474,10,120
intent_ambiguity,1.0,uncertainty_query_policy,correction_efficiency,0.35034,0.02988,10,120
intent_ambiguity,1.0,uncertainty_query_policy,damage,0.06250,0.01425,10,120
intent_ambiguity,1.0,uncertainty_query_policy,intervention_magnitude,0.44281,0.01106,10,120
intent_ambiguity,1.0,uncertainty_query_policy,boundary_error,0.43794,0.01323,10,120
intent_ambiguity,1.0,uncertainty_query_policy,intent_preservation,0.49041,0.00798,10,120
intent_ambiguity,1.0,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
intent_ambiguity,1.0,uncertainty_query_policy,human_time,0.36340,0.00708,10,120
intent_ambiguity,1.0,uncertainty_query_policy,unsafe_override,0.13583,0.01441,10,120
intent_ambiguity,1.0,uncertainty_query_policy,calibration_error,0.25604,0.00792,10,120
intent_ambiguity,1.0,uncertainty_query_policy,regret_to_oracle,0.28595,0.01128,10,120
intent_ambiguity,1.0,uncertainty_query_policy,intervention_sparsity,0.53312,0.01371,10,120
intent_ambiguity,1.0,uncertainty_query_policy,robust_utility,0.40143,0.03716,10,120
overcorrection_bias,0.0,active_entropy_query_policy,task_success,0.35750,0.02416,10,120
overcorrection_bias,0.0,active_entropy_query_policy,correction_efficiency,0.46446,0.03126,10,120
overcorrection_bias,0.0,active_entropy_query_policy,damage,0.05417,0.01601,10,120
overcorrection_bias,0.0,active_entropy_query_policy,intervention_magnitude,0.37532,0.00944,10,120
overcorrection_bias,0.0,active_entropy_query_policy,boundary_error,0.33568,0.01152,10,120
overcorrection_bias,0.0,active_entropy_query_policy,intent_preservation,0.52018,0.00644,10,120
overcorrection_bias,0.0,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,active_entropy_query_policy,human_time,0.32020,0.00604,10,120
overcorrection_bias,0.0,active_entropy_query_policy,unsafe_override,0.09833,0.01683,10,120
overcorrection_bias,0.0,active_entropy_query_policy,calibration_error,0.27186,0.00706,10,120
overcorrection_bias,0.0,active_entropy_query_policy,regret_to_oracle,0.25199,0.00602,10,120
overcorrection_bias,0.0,active_entropy_query_policy,intervention_sparsity,0.61115,0.00666,10,120
overcorrection_bias,0.0,active_entropy_query_policy,robust_utility,0.48775,0.03396,10,120
overcorrection_bias,0.0,full_demo_imitation,task_success,0.24750,0.03042,10,120
overcorrection_bias,0.0,full_demo_imitation,correction_efficiency,0.22441,0.03121,10,120
overcorrection_bias,0.0,full_demo_imitation,damage,0.07084,0.01486,10,120
overcorrection_bias,0.0,full_demo_imitation,intervention_magnitude,0.44633,0.00868,10,120
overcorrection_bias,0.0,full_demo_imitation,boundary_error,0.63188,0.02161,10,120
overcorrection_bias,0.0,full_demo_imitation,intent_preservation,0.56034,0.01020,10,120
overcorrection_bias,0.0,full_demo_imitation,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,full_demo_imitation,human_time,0.71565,0.00555,10,120
overcorrection_bias,0.0,full_demo_imitation,unsafe_override,0.12000,0.02449,10,120
overcorrection_bias,0.0,full_demo_imitation,calibration_error,0.25197,0.00574,10,120
overcorrection_bias,0.0,full_demo_imitation,regret_to_oracle,0.36999,0.01167,10,120
overcorrection_bias,0.0,full_demo_imitation,intervention_sparsity,0.51270,0.01656,10,120
overcorrection_bias,0.0,full_demo_imitation,robust_utility,0.29271,0.03619,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,task_success,0.47333,0.02899,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,correction_efficiency,0.65300,0.04878,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,damage,0.04750,0.00772,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.46518,0.01170,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,boundary_error,0.20565,0.01408,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,intent_preservation,0.52196,0.00603,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,human_time,0.37772,0.00749,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,unsafe_override,0.00750,0.00381,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,calibration_error,0.11923,0.00681,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.14426,0.00425,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.51654,0.00718,10,120
overcorrection_bias,0.0,minimum_intervention_boundary_learner_v5,robust_utility,0.66688,0.03941,10,120
overcorrection_bias,0.0,oracle_minimal_correction,task_success,0.59667,0.01889,10,120
overcorrection_bias,0.0,oracle_minimal_correction,correction_efficiency,0.82850,0.02654,10,120
overcorrection_bias,0.0,oracle_minimal_correction,damage,0.04750,0.01063,10,120
overcorrection_bias,0.0,oracle_minimal_correction,intervention_magnitude,0.51465,0.01051,10,120
overcorrection_bias,0.0,oracle_minimal_correction,boundary_error,0.11710,0.00965,10,120
overcorrection_bias,0.0,oracle_minimal_correction,intent_preservation,0.52639,0.00586,10,120
overcorrection_bias,0.0,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,oracle_minimal_correction,human_time,0.40937,0.00673,10,120
overcorrection_bias,0.0,oracle_minimal_correction,unsafe_override,0.00500,0.00361,10,120
overcorrection_bias,0.0,oracle_minimal_correction,calibration_error,0.36375,0.00651,10,120
overcorrection_bias,0.0,oracle_minimal_correction,regret_to_oracle,0.03521,0.00057,10,120
overcorrection_bias,0.0,oracle_minimal_correction,intervention_sparsity,0.46980,0.00285,10,120
overcorrection_bias,0.0,oracle_minimal_correction,robust_utility,0.82633,0.02333,10,120
overcorrection_bias,0.0,residual_correction_learner,task_success,0.23500,0.03116,10,120
overcorrection_bias,0.0,residual_correction_learner,correction_efficiency,0.24390,0.03518,10,120
overcorrection_bias,0.0,residual_correction_learner,damage,0.04750,0.01117,10,120
overcorrection_bias,0.0,residual_correction_learner,intervention_magnitude,0.28830,0.00545,10,120
overcorrection_bias,0.0,residual_correction_learner,boundary_error,0.64167,0.01530,10,120
overcorrection_bias,0.0,residual_correction_learner,intent_preservation,0.53366,0.00580,10,120
overcorrection_bias,0.0,residual_correction_learner,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,residual_correction_learner,human_time,0.26451,0.00349,10,120
overcorrection_bias,0.0,residual_correction_learner,unsafe_override,0.12250,0.01806,10,120
overcorrection_bias,0.0,residual_correction_learner,calibration_error,0.31244,0.00731,10,120
overcorrection_bias,0.0,residual_correction_learner,regret_to_oracle,0.38677,0.01060,10,120
overcorrection_bias,0.0,residual_correction_learner,intervention_sparsity,0.68545,0.00783,10,120
overcorrection_bias,0.0,residual_correction_learner,robust_utility,0.32140,0.04035,10,120
overcorrection_bias,0.0,robust_mpc_correction,task_success,0.56333,0.02768,10,120
overcorrection_bias,0.0,robust_mpc_correction,correction_efficiency,0.81395,0.05488,10,120
overcorrection_bias,0.0,robust_mpc_correction,damage,0.04917,0.01046,10,120
overcorrection_bias,0.0,robust_mpc_correction,intervention_magnitude,0.56017,0.01191,10,120
overcorrection_bias,0.0,robust_mpc_correction,boundary_error,0.11066,0.00561,10,120
overcorrection_bias,0.0,robust_mpc_correction,intent_preservation,0.50627,0.00586,10,120
overcorrection_bias,0.0,robust_mpc_correction,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,robust_mpc_correction,human_time,0.43851,0.00762,10,120
overcorrection_bias,0.0,robust_mpc_correction,unsafe_override,0.02167,0.00555,10,120
overcorrection_bias,0.0,robust_mpc_correction,calibration_error,0.04239,0.00499,10,120
overcorrection_bias,0.0,robust_mpc_correction,regret_to_oracle,0.05997,0.00182,10,120
overcorrection_bias,0.0,robust_mpc_correction,intervention_sparsity,0.42256,0.00375,10,120
overcorrection_bias,0.0,robust_mpc_correction,robust_utility,0.77798,0.03875,10,120
overcorrection_bias,0.0,uncertainty_query_policy,task_success,0.32333,0.02106,10,120
overcorrection_bias,0.0,uncertainty_query_policy,correction_efficiency,0.34874,0.02030,10,120
overcorrection_bias,0.0,uncertainty_query_policy,damage,0.05750,0.01408,10,120
overcorrection_bias,0.0,uncertainty_query_policy,intervention_magnitude,0.40933,0.00630,10,120
overcorrection_bias,0.0,uncertainty_query_policy,boundary_error,0.45267,0.01392,10,120
overcorrection_bias,0.0,uncertainty_query_policy,intent_preservation,0.53345,0.00881,10,120
overcorrection_bias,0.0,uncertainty_query_policy,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.0,uncertainty_query_policy,human_time,0.34197,0.00403,10,120
overcorrection_bias,0.0,uncertainty_query_policy,unsafe_override,0.12000,0.01825,10,120
overcorrection_bias,0.0,uncertainty_query_policy,calibration_error,0.28370,0.00684,10,120
overcorrection_bias,0.0,uncertainty_query_policy,regret_to_oracle,0.31338,0.00744,10,120
overcorrection_bias,0.0,uncertainty_query_policy,intervention_sparsity,0.55803,0.01044,10,120
overcorrection_bias,0.0,uncertainty_query_policy,robust_utility,0.41842,0.02570,10,120
overcorrection_bias,0.2,active_entropy_query_policy,task_success,0.36583,0.02683,10,120
overcorrection_bias,0.2,active_entropy_query_policy,correction_efficiency,0.48553,0.04271,10,120
overcorrection_bias,0.2,active_entropy_query_policy,damage,0.05583,0.01773,10,120
overcorrection_bias,0.2,active_entropy_query_policy,intervention_magnitude,0.38647,0.01056,10,120
overcorrection_bias,0.2,active_entropy_query_policy,boundary_error,0.32573,0.01135,10,120
overcorrection_bias,0.2,active_entropy_query_policy,intent_preservation,0.52090,0.00619,10,120
overcorrection_bias,0.2,active_entropy_query_policy,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.2,active_entropy_query_policy,human_time,0.32734,0.00676,10,120
overcorrection_bias,0.2,active_entropy_query_policy,unsafe_override,0.10750,0.01490,10,120
overcorrection_bias,0.2,active_entropy_query_policy,calibration_error,0.26296,0.00770,10,120
overcorrection_bias,0.2,active_entropy_query_policy,regret_to_oracle,0.23585,0.01059,10,120
overcorrection_bias,0.2,active_entropy_query_policy,intervention_sparsity,0.60099,0.00886,10,120
overcorrection_bias,0.2,active_entropy_query_policy,robust_utility,0.49655,0.04267,10,120
overcorrection_bias,0.2,full_demo_imitation,task_success,0.28833,0.01966,10,120
overcorrection_bias,0.2,full_demo_imitation,correction_efficiency,0.26754,0.01807,10,120
overcorrection_bias,0.2,full_demo_imitation,damage,0.06333,0.01121,10,120
overcorrection_bias,0.2,full_demo_imitation,intervention_magnitude,0.46755,0.01153,10,120
overcorrection_bias,0.2,full_demo_imitation,boundary_error,0.58970,0.02213,10,120
overcorrection_bias,0.2,full_demo_imitation,intent_preservation,0.55710,0.00470,10,120
overcorrection_bias,0.2,full_demo_imitation,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.2,full_demo_imitation,human_time,0.72923,0.00738,10,120
overcorrection_bias,0.2,full_demo_imitation,unsafe_override,0.12750,0.02612,10,120
overcorrection_bias,0.2,full_demo_imitation,calibration_error,0.23826,0.00880,10,120
overcorrection_bias,0.2,full_demo_imitation,regret_to_oracle,0.34351,0.01326,10,120
overcorrection_bias,0.2,full_demo_imitation,intervention_sparsity,0.49767,0.01155,10,120
overcorrection_bias,0.2,full_demo_imitation,robust_utility,0.34305,0.02601,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,task_success,0.45917,0.03113,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,correction_efficiency,0.62651,0.04850,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,damage,0.04833,0.00871,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,intervention_magnitude,0.46720,0.00932,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,boundary_error,0.20691,0.00467,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,intent_preservation,0.52398,0.00667,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,human_time,0.37901,0.00597,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,unsafe_override,0.01333,0.00361,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,calibration_error,0.12105,0.00470,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,regret_to_oracle,0.13836,0.00597,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,intervention_sparsity,0.51514,0.00410,10,120
overcorrection_bias,0.2,minimum_intervention_boundary_learner_v5,robust_utility,0.64495,0.03942,10,120
overcorrection_bias,0.2,oracle_minimal_correction,task_success,0.58250,0.01924,10,120
overcorrection_bias,0.2,oracle_minimal_correction,correction_efficiency,0.78873,0.02696,10,120
overcorrection_bias,0.2,oracle_minimal_correction,damage,0.04917,0.01204,10,120
overcorrection_bias,0.2,oracle_minimal_correction,intervention_magnitude,0.51314,0.00787,10,120
overcorrection_bias,0.2,oracle_minimal_correction,boundary_error,0.12594,0.00424,10,120
overcorrection_bias,0.2,oracle_minimal_correction,intent_preservation,0.52863,0.00714,10,120
overcorrection_bias,0.2,oracle_minimal_correction,query_rate,1.00000,0.00000,10,120
overcorrection_bias,0.2,oracle_minimal_correction,human_time,0.40841,0.00504,10,120
overcorrection_bias,0.2,oracle_minimal_correction,unsafe_override,0.00583,0.00425,10,120
overcorrection_bias,0.2,oracle_minimal_correction,calibration_error,0.37144,0.00460,10,120
overcorrection_bias,0.2,oracle_minimal_correction,regret_to_oracle,0.03430,0.00037,10,120
overcorrection_bias,0.2,oracle_minimal_correction,intervention_sparsity,0.47245,0.00158,10,120
overcorrection_bias,0.2,oracle_minimal_correction,robust_utility,0.80279,0.02550,10,120
overcorrection_bias,0.2,residual_correction_learner,task_success,0.24500,0.01759,10,120
overcorrection_bias,0.2,residual_correction_learner,correction_efficiency,0.26450,0.02138,10,120
overcorrection_bias,0.2,residual_correction_learner,damage,0.04167,0.00878,10,120
overcorrection_bias,0.2,residual_correction_learner,intervention_magnitude,0.30813,0.00932,10,120
overcorrection_bias,0.2,residual_correction_learner,boundary_error,0.60190,0.01551,10,120
overcorrection_bias,0.2,residual_correction_learner,intent_preservation,0.53531,0.00645,10,120
