split,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
delayed_feedback,oracle_minimal_correction,4,192,0.70312,1.20041,0.03125,0.38348,0.12737,0.61317,1.00000,0.32543,0.00000,0.33386,0.03203,0.46825,1.03945
delayed_feedback,oracle_minimal_correction,5,192,0.60938,1.01704,0.01042,0.38213,0.14948,0.62662,1.00000,0.32457,0.00000,0.34033,0.03126,0.47239,0.91818
delayed_feedback,oracle_minimal_correction,6,192,0.55729,0.92987,0.04167,0.37774,0.14679,0.60910,1.00000,0.32175,0.00000,0.34642,0.03247,0.47384,0.82859
delayed_feedback,oracle_minimal_correction,7,192,0.64583,1.11878,0.01562,0.37127,0.13682,0.60975,1.00000,0.31761,0.00000,0.33900,0.03197,0.46859,0.97224
delayed_feedback,oracle_minimal_correction,8,192,0.61458,0.99408,0.03125,0.38642,0.14484,0.58842,1.00000,0.32731,0.00000,0.35363,0.03272,0.47254,0.90242
delayed_feedback,oracle_minimal_correction,9,192,0.61458,1.03928,0.04167,0.37783,0.14231,0.59671,1.00000,0.32181,0.00000,0.34153,0.03220,0.46929,0.90811
delayed_feedback,preference_only_ranker,0,192,0.46875,0.80279,0.04167,0.33765,0.29769,0.58382,0.50521,0.15149,0.08333,0.09814,0.14720,0.51904,0.69539
delayed_feedback,preference_only_ranker,1,192,0.50000,0.82013,0.02604,0.33132,0.29935,0.59634,0.57812,0.17424,0.08333,0.10188,0.15680,0.53946,0.74021
delayed_feedback,preference_only_ranker,2,192,0.46354,0.81697,0.04167,0.33416,0.27768,0.59687,0.54167,0.16733,0.08333,0.08409,0.13931,0.51876,0.69428
delayed_feedback,preference_only_ranker,3,192,0.51042,0.83646,0.05208,0.33384,0.28454,0.58630,0.55208,0.17308,0.07812,0.09338,0.14746,0.52640,0.74023
delayed_feedback,preference_only_ranker,4,192,0.56771,0.97847,0.04167,0.34965,0.26522,0.59181,0.50000,0.16088,0.11458,0.09047,0.14284,0.51416,0.82463
delayed_feedback,preference_only_ranker,5,192,0.54167,0.86956,0.06250,0.32727,0.28405,0.61520,0.58333,0.17702,0.08333,0.09397,0.15637,0.55336,0.77681
delayed_feedback,preference_only_ranker,6,192,0.50521,0.85248,0.03646,0.35177,0.25683,0.58665,0.54688,0.17183,0.07292,0.08610,0.13560,0.50334,0.74708
delayed_feedback,preference_only_ranker,7,192,0.52083,0.84612,0.02604,0.31345,0.30858,0.59284,0.51562,0.14907,0.07292,0.10013,0.16799,0.55646,0.77121
delayed_feedback,preference_only_ranker,8,192,0.54167,0.87954,0.05208,0.35522,0.24802,0.56980,0.58333,0.18572,0.08333,0.08952,0.13858,0.51304,0.77612
delayed_feedback,preference_only_ranker,9,192,0.53125,0.84894,0.04167,0.33355,0.28433,0.58649,0.50000,0.16384,0.06250,0.08567,0.15143,0.52706,0.77407
delayed_feedback,residual_correction_learner,0,192,0.45833,0.69733,0.03125,0.35395,0.36959,0.57548,1.00000,0.30653,0.09375,0.13108,0.18802,0.48943,0.65474
delayed_feedback,residual_correction_learner,1,192,0.48958,0.72725,0.05208,0.34700,0.43960,0.57864,1.00000,0.30208,0.08854,0.14663,0.21140,0.48909,0.68379
delayed_feedback,residual_correction_learner,2,192,0.46875,0.68801,0.04688,0.34313,0.41932,0.58816,1.00000,0.29960,0.08333,0.13572,0.19109,0.48468,0.65962
delayed_feedback,residual_correction_learner,3,192,0.39062,0.57243,0.06250,0.33927,0.43743,0.57896,1.00000,0.29713,0.08333,0.15387,0.21193,0.50828,0.54803
delayed_feedback,residual_correction_learner,4,192,0.45833,0.67721,0.05208,0.37021,0.39072,0.58404,1.00000,0.31694,0.07292,0.12261,0.18790,0.46650,0.64481
delayed_feedback,residual_correction_learner,5,192,0.47396,0.73174,0.04688,0.36991,0.42325,0.60474,1.00000,0.31674,0.09896,0.13867,0.18404,0.47403,0.67092
delayed_feedback,residual_correction_learner,6,192,0.41667,0.60669,0.03646,0.33390,0.46904,0.59391,1.00000,0.29370,0.08333,0.16198,0.21998,0.51278,0.59748
delayed_feedback,residual_correction_learner,7,192,0.39583,0.56438,0.04688,0.34803,0.45034,0.58211,1.00000,0.30274,0.07812,0.14147,0.20162,0.48049,0.55982
delayed_feedback,residual_correction_learner,8,192,0.41667,0.61563,0.09896,0.35653,0.42875,0.55711,1.00000,0.30818,0.08854,0.15035,0.19999,0.49848,0.55934
delayed_feedback,residual_correction_learner,9,192,0.44271,0.67834,0.05208,0.37352,0.39784,0.57782,1.00000,0.31905,0.06771,0.12538,0.18293,0.46259,0.62979
delayed_feedback,robust_mpc_correction,0,192,0.65104,1.18854,0.03646,0.40027,0.13690,0.58298,1.00000,0.33617,0.00521,0.04661,0.05755,0.43520,0.97452
delayed_feedback,robust_mpc_correction,1,192,0.59896,1.06673,0.06771,0.40830,0.13811,0.58580,1.00000,0.34131,0.00521,0.03922,0.06121,0.42854,0.87919
delayed_feedback,robust_mpc_correction,2,192,0.65104,1.21900,0.06250,0.39632,0.13077,0.59077,1.00000,0.33364,0.00000,0.03675,0.05363,0.42468,0.96974
delayed_feedback,robust_mpc_correction,3,192,0.57812,1.02168,0.03646,0.40594,0.12506,0.58218,1.00000,0.33980,0.01042,0.03702,0.05488,0.42564,0.86269
delayed_feedback,robust_mpc_correction,4,192,0.60417,1.06162,0.04167,0.41558,0.13242,0.58880,1.00000,0.34597,0.00000,0.03444,0.05861,0.42296,0.89818
delayed_feedback,robust_mpc_correction,5,192,0.55729,1.03353,0.04688,0.41319,0.13977,0.60608,1.00000,0.34444,0.00000,0.03894,0.05673,0.43026,0.84510
delayed_feedback,robust_mpc_correction,6,192,0.59896,1.10988,0.03125,0.41531,0.13538,0.58368,1.00000,0.34580,0.00521,0.03883,0.05429,0.41939,0.90671
delayed_feedback,robust_mpc_correction,7,192,0.59375,1.07648,0.03125,0.39704,0.12591,0.58545,1.00000,0.33411,0.00000,0.03800,0.05981,0.43134,0.89697
delayed_feedback,robust_mpc_correction,8,192,0.58854,1.04916,0.03125,0.42454,0.12765,0.56854,1.00000,0.35171,0.00521,0.04098,0.05293,0.42145,0.88080
delayed_feedback,robust_mpc_correction,9,192,0.65625,1.18738,0.02604,0.41015,0.13107,0.57789,1.00000,0.34249,0.00000,0.03819,0.05607,0.42344,0.98482
delayed_feedback,safety_filtered_residual,0,192,0.43229,0.69080,0.04167,0.30209,0.31042,0.57032,1.00000,0.27334,0.00000,0.12648,0.16106,0.58463,0.65367
delayed_feedback,safety_filtered_residual,1,192,0.51042,0.78279,0.02083,0.30436,0.30854,0.57837,1.00000,0.27479,0.00521,0.13207,0.17182,0.57772,0.76205
delayed_feedback,safety_filtered_residual,2,192,0.52604,0.84647,0.03646,0.29869,0.29730,0.57685,1.00000,0.27116,0.00000,0.11711,0.15524,0.57574,0.78488
delayed_feedback,safety_filtered_residual,3,192,0.44792,0.71032,0.08333,0.29532,0.32361,0.56793,1.00000,0.26900,0.00000,0.13484,0.17385,0.58864,0.65201
delayed_feedback,safety_filtered_residual,4,192,0.50000,0.80260,0.04167,0.32362,0.28040,0.57923,1.00000,0.28711,0.00000,0.11448,0.15286,0.55982,0.74528
delayed_feedback,safety_filtered_residual,5,192,0.47917,0.78664,0.04688,0.32445,0.29801,0.59175,1.00000,0.28765,0.00521,0.11875,0.14712,0.56589,0.71867
delayed_feedback,safety_filtered_residual,6,192,0.47396,0.79060,0.05208,0.29833,0.31876,0.57136,1.00000,0.27093,0.00000,0.13487,0.17239,0.58739,0.71226
delayed_feedback,safety_filtered_residual,7,192,0.47917,0.77794,0.04688,0.29765,0.30719,0.57454,1.00000,0.27049,0.00000,0.12266,0.16420,0.57992,0.71745
delayed_feedback,safety_filtered_residual,8,192,0.48438,0.77246,0.03646,0.31063,0.31166,0.55626,1.00000,0.27880,0.00000,0.13714,0.16722,0.57767,0.72401
delayed_feedback,safety_filtered_residual,9,192,0.50000,0.81022,0.04167,0.31831,0.28630,0.56434,1.00000,0.28372,0.00000,0.11522,0.15164,0.56343,0.74535
delayed_feedback,uncertainty_query_policy,0,192,0.54167,0.81588,0.06771,0.41282,0.28314,0.59028,0.98958,0.34285,0.10417,0.10764,0.14294,0.39854,0.73802
delayed_feedback,uncertainty_query_policy,1,192,0.47917,0.72183,0.07812,0.41456,0.32944,0.61296,0.99479,0.34441,0.09896,0.11717,0.15357,0.39470,0.65356
delayed_feedback,uncertainty_query_policy,2,192,0.49479,0.78759,0.07292,0.39664,0.29325,0.60462,1.00000,0.33385,0.08854,0.10430,0.13867,0.40859,0.68936
delayed_feedback,uncertainty_query_policy,3,192,0.53646,0.78855,0.05208,0.39922,0.31648,0.60221,0.98958,0.33316,0.16667,0.12248,0.15439,0.42138,0.72055
delayed_feedback,uncertainty_query_policy,4,192,0.56771,0.83679,0.07812,0.43074,0.30226,0.60023,1.00000,0.35567,0.08333,0.10076,0.13870,0.38521,0.76913
delayed_feedback,uncertainty_query_policy,5,192,0.55729,0.82080,0.08333,0.42353,0.28627,0.61867,1.00000,0.35106,0.13021,0.09951,0.13137,0.40111,0.74276
delayed_feedback,uncertainty_query_policy,6,192,0.47917,0.71905,0.03646,0.40269,0.30663,0.59609,0.99479,0.33654,0.07292,0.11959,0.14781,0.42299,0.68148
delayed_feedback,uncertainty_query_policy,7,192,0.48438,0.72563,0.08854,0.40310,0.32871,0.60196,0.98958,0.33520,0.12500,0.11789,0.15044,0.39942,0.64611
delayed_feedback,uncertainty_query_policy,8,192,0.46354,0.70185,0.03646,0.41557,0.31268,0.58304,0.98958,0.34330,0.12500,0.12017,0.14420,0.41836,0.64525
delayed_feedback,uncertainty_query_policy,9,192,0.49479,0.76676,0.05208,0.42146,0.31409,0.60253,1.00000,0.34974,0.11979,0.10515,0.13840,0.38940,0.68491
dynamics_mismatch,active_entropy_query_policy,0,192,0.48438,0.62387,0.06250,0.50841,0.20269,0.57467,1.00000,0.40538,0.07812,0.17894,0.16373,0.51768,0.64960
dynamics_mismatch,active_entropy_query_policy,1,192,0.46875,0.61095,0.03125,0.46608,0.24563,0.57000,1.00000,0.37829,0.11458,0.20965,0.18105,0.54683,0.63924
dynamics_mismatch,active_entropy_query_policy,2,192,0.48438,0.63138,0.05208,0.48843,0.21970,0.56312,1.00000,0.39259,0.09896,0.19088,0.16149,0.52511,0.65028
dynamics_mismatch,active_entropy_query_policy,3,192,0.45312,0.58268,0.03646,0.46248,0.26938,0.55672,1.00000,0.37599,0.11979,0.22347,0.19242,0.55487,0.61201
dynamics_mismatch,active_entropy_query_policy,4,192,0.47917,0.63028,0.03646,0.45269,0.24592,0.58831,0.99479,0.36857,0.14062,0.20643,0.18408,0.54826,0.64680
dynamics_mismatch,active_entropy_query_policy,5,192,0.43229,0.56650,0.04167,0.47677,0.24277,0.55921,1.00000,0.38513,0.11458,0.21084,0.18102,0.54050,0.58556
dynamics_mismatch,active_entropy_query_policy,6,192,0.44792,0.59349,0.03646,0.46442,0.24756,0.57411,1.00000,0.37723,0.10938,0.21148,0.18515,0.54781,0.61395
dynamics_mismatch,active_entropy_query_policy,7,192,0.47917,0.61449,0.04167,0.47016,0.23973,0.56391,1.00000,0.38090,0.09375,0.20124,0.16747,0.53455,0.64933
dynamics_mismatch,active_entropy_query_policy,8,192,0.42708,0.55546,0.06250,0.46369,0.25719,0.57354,1.00000,0.37676,0.08854,0.21623,0.18886,0.54963,0.57708
dynamics_mismatch,active_entropy_query_policy,9,192,0.42708,0.54334,0.02604,0.49452,0.23285,0.57294,1.00000,0.39649,0.13021,0.19846,0.16685,0.52993,0.57976
dynamics_mismatch,dagger_full_correction,0,192,0.38542,0.42618,0.05208,0.50680,0.34927,0.57616,1.00000,0.75435,0.19792,0.19904,0.25794,0.50738,0.46300
dynamics_mismatch,dagger_full_correction,1,192,0.35938,0.41501,0.05729,0.47899,0.38549,0.60455,1.00000,0.73655,0.10938,0.21041,0.26124,0.52167,0.46179
dynamics_mismatch,dagger_full_correction,2,192,0.41146,0.45302,0.05208,0.50719,0.35412,0.57592,1.00000,0.75460,0.16146,0.19198,0.23726,0.49002,0.50424
dynamics_mismatch,dagger_full_correction,3,192,0.35417,0.38740,0.07812,0.46776,0.43200,0.57687,1.00000,0.72937,0.14062,0.23035,0.27503,0.53738,0.42844
dynamics_mismatch,dagger_full_correction,4,192,0.38542,0.43007,0.02604,0.46469,0.41443,0.59995,1.00000,0.72740,0.13542,0.22027,0.27356,0.52626,0.50015
dynamics_mismatch,dagger_full_correction,5,192,0.37500,0.43294,0.03125,0.48030,0.37976,0.58549,1.00000,0.73740,0.14062,0.21242,0.25868,0.52649,0.48388
dynamics_mismatch,dagger_full_correction,6,192,0.38021,0.41452,0.05208,0.46117,0.39672,0.58382,1.00000,0.72515,0.13542,0.22077,0.27450,0.53650,0.47649
dynamics_mismatch,dagger_full_correction,7,192,0.31771,0.37072,0.06250,0.47763,0.36790,0.57895,1.00000,0.73568,0.10417,0.20146,0.24488,0.51452,0.40548
dynamics_mismatch,dagger_full_correction,8,192,0.38542,0.42969,0.06771,0.45751,0.40856,0.58732,1.00000,0.72281,0.13021,0.22464,0.27639,0.54159,0.47919
dynamics_mismatch,dagger_full_correction,9,192,0.36458,0.41978,0.03125,0.48433,0.39167,0.59204,1.00000,0.73997,0.13021,0.21248,0.25861,0.52906,0.47435
dynamics_mismatch,full_demo_imitation,0,192,0.39583,0.42609,0.06771,0.54873,0.37422,0.58331,1.00000,0.78119,0.14062,0.17097,0.24559,0.46559,0.47895
dynamics_mismatch,full_demo_imitation,1,192,0.36458,0.39693,0.07292,0.50444,0.42314,0.60650,1.00000,0.75284,0.12500,0.19480,0.26204,0.49655,0.44879
dynamics_mismatch,full_demo_imitation,2,192,0.35938,0.41698,0.08333,0.53983,0.37873,0.58170,1.00000,0.77549,0.14583,0.17442,0.23227,0.46019,0.43068
dynamics_mismatch,full_demo_imitation,3,192,0.34896,0.35384,0.04688,0.50585,0.45469,0.58330,1.00000,0.75374,0.15104,0.19099,0.26731,0.50007,0.42705
dynamics_mismatch,full_demo_imitation,4,192,0.34375,0.37788,0.05729,0.49747,0.44079,0.60045,1.00000,0.74838,0.16667,0.19203,0.26861,0.49350,0.41948
dynamics_mismatch,full_demo_imitation,5,192,0.35417,0.38377,0.06250,0.51247,0.41100,0.59689,1.00000,0.75798,0.14583,0.18976,0.25773,0.49690,0.43359
dynamics_mismatch,full_demo_imitation,6,192,0.35417,0.38077,0.06250,0.48669,0.41778,0.59083,1.00000,0.74148,0.11979,0.18728,0.26759,0.51296,0.44098
dynamics_mismatch,full_demo_imitation,7,192,0.42708,0.47516,0.08854,0.50978,0.39797,0.58621,1.00000,0.75626,0.13021,0.17756,0.23940,0.48427,0.51551
dynamics_mismatch,full_demo_imitation,8,192,0.31771,0.33419,0.06250,0.49035,0.43309,0.59331,1.00000,0.74383,0.11979,0.19588,0.27072,0.50855,0.39428
dynamics_mismatch,full_demo_imitation,9,192,0.42708,0.47842,0.06250,0.52255,0.40192,0.60075,1.00000,0.76443,0.18229,0.17980,0.24293,0.49301,0.51714
dynamics_mismatch,inverse_rl_correction_proxy,0,192,0.49479,0.59942,0.04167,0.47959,0.24265,0.62548,1.00000,0.38694,0.12500,0.13917,0.21040,0.54319,0.66106
dynamics_mismatch,inverse_rl_correction_proxy,1,192,0.44271,0.53407,0.05208,0.45272,0.26971,0.63436,1.00000,0.36974,0.14583,0.15671,0.21667,0.55336,0.58578
dynamics_mismatch,inverse_rl_correction_proxy,2,192,0.44271,0.55228,0.07292,0.45029,0.27564,0.62227,1.00000,0.36818,0.13542,0.15804,0.22217,0.55867,0.58064
dynamics_mismatch,inverse_rl_correction_proxy,3,192,0.41667,0.50625,0.03125,0.44494,0.28827,0.61766,1.00000,0.36476,0.14062,0.16466,0.22984,0.56389,0.56449
dynamics_mismatch,inverse_rl_correction_proxy,4,192,0.42188,0.54700,0.05208,0.45437,0.26333,0.64731,1.00000,0.37080,0.12500,0.14500,0.20633,0.54039,0.57462
dynamics_mismatch,inverse_rl_correction_proxy,5,192,0.40104,0.50187,0.05208,0.45520,0.27317,0.61918,1.00000,0.37133,0.17708,0.15755,0.22127,0.55788,0.52647
dynamics_mismatch,inverse_rl_correction_proxy,6,192,0.45833,0.54964,0.02604,0.45700,0.26380,0.63582,1.00000,0.37248,0.13021,0.14626,0.21070,0.55044,0.62267
dynamics_mismatch,inverse_rl_correction_proxy,7,192,0.41667,0.51698,0.01562,0.45094,0.27656,0.62482,1.00000,0.36860,0.14062,0.14789,0.20727,0.55123,0.57510
dynamics_mismatch,inverse_rl_correction_proxy,8,192,0.39062,0.47623,0.02604,0.45788,0.26696,0.63142,1.00000,0.37304,0.13021,0.14986,0.20669,0.55486,0.53844
dynamics_mismatch,inverse_rl_correction_proxy,9,192,0.40625,0.49797,0.04167,0.47975,0.23950,0.63075,1.00000,0.38704,0.11979,0.14305,0.19759,0.54041,0.55220
dynamics_mismatch,minimum_intervention_boundary_learner_v5,0,192,0.48958,0.63451,0.04688,0.56518,0.13544,0.58241,1.00000,0.44172,0.01042,0.08432,0.09153,0.46243,0.68084
dynamics_mismatch,minimum_intervention_boundary_learner_v5,1,192,0.51042,0.68793,0.06250,0.52700,0.16115,0.57355,1.00000,0.41728,0.02083,0.10592,0.10101,0.48337,0.70338
dynamics_mismatch,minimum_intervention_boundary_learner_v5,2,192,0.47917,0.64949,0.06771,0.53739,0.16001,0.57028,1.00000,0.42393,0.02083,0.10387,0.09839,0.47286,0.65972
dynamics_mismatch,minimum_intervention_boundary_learner_v5,3,192,0.48438,0.64560,0.03125,0.52032,0.17659,0.56119,1.00000,0.41300,0.04688,0.11771,0.11584,0.49306,0.67605
dynamics_mismatch,minimum_intervention_boundary_learner_v5,4,192,0.46354,0.63857,0.04688,0.51571,0.16058,0.59242,1.00000,0.41005,0.01562,0.10482,0.10703,0.48126,0.65790
dynamics_mismatch,minimum_intervention_boundary_learner_v5,5,192,0.47917,0.61842,0.06771,0.53459,0.15998,0.56357,1.00000,0.42214,0.00000,0.11152,0.10684,0.48092,0.65832
dynamics_mismatch,minimum_intervention_boundary_learner_v5,6,192,0.50521,0.65241,0.04688,0.52369,0.17352,0.57895,1.00000,0.41516,0.00521,0.10887,0.11067,0.48836,0.70391
dynamics_mismatch,minimum_intervention_boundary_learner_v5,7,192,0.52083,0.69164,0.03125,0.52103,0.16286,0.56807,1.00000,0.41346,0.04167,0.10675,0.09595,0.48130,0.72439
dynamics_mismatch,minimum_intervention_boundary_learner_v5,8,192,0.56250,0.72651,0.04167,0.52847,0.17484,0.57843,1.00000,0.41822,0.02604,0.11227,0.10804,0.48379,0.77394
dynamics_mismatch,minimum_intervention_boundary_learner_v5,9,192,0.45312,0.59042,0.06771,0.54514,0.17114,0.57719,1.00000,0.42889,0.03125,0.11139,0.10222,0.47828,0.61871
dynamics_mismatch,minimum_intervention_learner_v4,0,192,0.56250,0.74512,0.08333,0.61545,0.14059,0.57337,1.00000,0.47389,0.11458,0.04348,0.08150,0.41966,0.72521
dynamics_mismatch,minimum_intervention_learner_v4,1,192,0.54688,0.74647,0.06771,0.58529,0.14276,0.57232,1.00000,0.45459,0.07812,0.05066,0.08477,0.42986,0.72945
dynamics_mismatch,minimum_intervention_learner_v4,2,192,0.53125,0.69967,0.04688,0.58815,0.15762,0.56379,1.00000,0.45642,0.10938,0.05659,0.09172,0.43230,0.70455
dynamics_mismatch,minimum_intervention_learner_v4,3,192,0.57292,0.78008,0.05208,0.57452,0.15530,0.55684,1.00000,0.44769,0.10417,0.06190,0.09982,0.44489,0.76277
dynamics_mismatch,minimum_intervention_learner_v4,4,192,0.53646,0.73798,0.03125,0.57259,0.15970,0.58898,1.00000,0.44646,0.11458,0.05383,0.09349,0.43051,0.72848
dynamics_mismatch,minimum_intervention_learner_v4,5,192,0.59375,0.81447,0.04688,0.58396,0.15479,0.55996,1.00000,0.45373,0.13021,0.06206,0.09549,0.43634,0.78629
dynamics_mismatch,minimum_intervention_learner_v4,6,192,0.52604,0.74086,0.05208,0.57654,0.17448,0.57715,1.00000,0.44898,0.10938,0.06446,0.10282,0.44128,0.70821
dynamics_mismatch,minimum_intervention_learner_v4,7,192,0.59896,0.81724,0.05729,0.57651,0.15048,0.56583,1.00000,0.44897,0.09896,0.05207,0.08530,0.42753,0.79598
dynamics_mismatch,minimum_intervention_learner_v4,8,192,0.52083,0.69123,0.03125,0.58299,0.16081,0.57379,1.00000,0.45311,0.16667,0.05713,0.09463,0.43456,0.68592
dynamics_mismatch,minimum_intervention_learner_v4,9,192,0.51042,0.70908,0.03125,0.61165,0.14592,0.57460,1.00000,0.47146,0.15625,0.04672,0.08245,0.42188,0.68099
dynamics_mismatch,no_human_baseline,0,192,0.13021,0.00000,0.04688,0.00000,1.00000,0.59933,0.00000,0.02000,0.10417,0.11791,0.52830,1.00000,0.20368
dynamics_mismatch,no_human_baseline,1,192,0.08333,0.00000,0.04167,0.00000,1.00000,0.59933,0.00000,0.02000,0.09375,0.11745,0.51371,1.00000,0.16243
dynamics_mismatch,no_human_baseline,2,192,0.14062,0.00000,0.04167,0.00000,1.00000,0.60090,0.00000,0.02000,0.07812,0.11705,0.51111,1.00000,0.22430
dynamics_mismatch,no_human_baseline,3,192,0.12500,0.00000,0.04167,0.00000,1.00000,0.59360,0.00000,0.02000,0.11979,0.11532,0.51143,1.00000,0.19606
dynamics_mismatch,no_human_baseline,4,192,0.09896,0.00000,0.05208,0.00000,1.00000,0.59933,0.00000,0.02000,0.09375,0.11372,0.51661,1.00000,0.17264
dynamics_mismatch,no_human_baseline,5,192,0.12500,0.00000,0.02604,0.00000,1.00000,0.60090,0.00000,0.02000,0.11458,0.11669,0.51439,1.00000,0.20659
dynamics_mismatch,no_human_baseline,6,192,0.10417,0.00000,0.06250,0.00000,1.00000,0.59413,0.00000,0.02000,0.08854,0.11517,0.51194,1.00000,0.17321
dynamics_mismatch,no_human_baseline,7,192,0.09375,0.00000,0.05729,0.00000,1.00000,0.59933,0.00000,0.02000,0.08854,0.11500,0.50342,1.00000,0.16618
dynamics_mismatch,no_human_baseline,8,192,0.10938,0.00000,0.06771,0.00000,1.00000,0.59465,0.00000,0.02000,0.06250,0.11561,0.51424,1.00000,0.18307
dynamics_mismatch,no_human_baseline,9,192,0.08854,0.00000,0.06771,0.00000,1.00000,0.59621,0.00000,0.02000,0.09375,0.11965,0.51007,1.00000,0.15369
dynamics_mismatch,oracle_minimal_correction,0,192,0.63021,0.81673,0.05208,0.56674,0.10284,0.58175,1.00000,0.44271,0.01562,0.35055,0.03177,0.46365,0.85732
dynamics_mismatch,oracle_minimal_correction,1,192,0.57292,0.76725,0.06250,0.54121,0.11858,0.57029,1.00000,0.42637,0.02083,0.36333,0.03229,0.47196,0.78193
dynamics_mismatch,oracle_minimal_correction,2,192,0.55208,0.72135,0.02604,0.54658,0.11129,0.56862,1.00000,0.42981,0.01562,0.36167,0.03204,0.46731,0.77081
dynamics_mismatch,oracle_minimal_correction,3,192,0.58854,0.75923,0.04167,0.54392,0.11619,0.55865,1.00000,0.42811,0.01042,0.36623,0.03316,0.47136,0.80792
dynamics_mismatch,oracle_minimal_correction,4,192,0.57812,0.78681,0.03125,0.53085,0.10796,0.59008,1.00000,0.41974,0.02083,0.35612,0.03128,0.46950,0.81044
dynamics_mismatch,oracle_minimal_correction,5,192,0.55208,0.73428,0.04688,0.55264,0.10621,0.55938,1.00000,0.43369,0.02604,0.36297,0.03187,0.46627,0.75847
dynamics_mismatch,oracle_minimal_correction,6,192,0.56250,0.70194,0.05729,0.54359,0.12382,0.57686,1.00000,0.42790,0.00521,0.36357,0.03252,0.47319,0.76507
dynamics_mismatch,oracle_minimal_correction,7,192,0.57812,0.74708,0.03646,0.52972,0.12951,0.56419,1.00000,0.41902,0.02604,0.37265,0.03219,0.47472,0.79446
dynamics_mismatch,oracle_minimal_correction,8,192,0.56771,0.75715,0.03125,0.54332,0.12255,0.57685,1.00000,0.42772,0.01042,0.36364,0.03226,0.47080,0.79440
dynamics_mismatch,oracle_minimal_correction,9,192,0.58854,0.75120,0.02604,0.55349,0.12177,0.57504,1.00000,0.43423,0.00521,0.36966,0.03248,0.47518,0.81778
dynamics_mismatch,preference_only_ranker,0,192,0.46354,0.59590,0.04167,0.49093,0.18564,0.55972,0.54688,0.22737,0.09375,0.08902,0.17739,0.53277,0.63589
dynamics_mismatch,preference_only_ranker,1,192,0.38021,0.51062,0.04688,0.46456,0.20931,0.55626,0.50000,0.19754,0.11458,0.11018,0.18036,0.54293,0.52666
dynamics_mismatch,preference_only_ranker,2,192,0.46354,0.60540,0.08333,0.46450,0.21215,0.54847,0.58333,0.23279,0.13542,0.11520,0.18552,0.54763,0.60369
dynamics_mismatch,preference_only_ranker,3,192,0.40625,0.54548,0.03646,0.46005,0.22383,0.54016,0.53125,0.21218,0.10417,0.11581,0.19432,0.55119,0.56636
dynamics_mismatch,preference_only_ranker,4,192,0.52083,0.70240,0.06771,0.46024,0.20818,0.57280,0.65104,0.24960,0.09375,0.10243,0.18007,0.53639,0.70396
dynamics_mismatch,preference_only_ranker,5,192,0.39583,0.51849,0.04688,0.47552,0.20802,0.54405,0.53125,0.21247,0.14583,0.11136,0.18034,0.53855,0.53279
dynamics_mismatch,preference_only_ranker,6,192,0.44792,0.59819,0.03646,0.46376,0.21946,0.56068,0.57812,0.22565,0.11979,0.11426,0.18490,0.54576,0.61704
dynamics_mismatch,preference_only_ranker,7,192,0.50000,0.65917,0.06250,0.46320,0.21380,0.55094,0.54167,0.21467,0.14062,0.10687,0.17386,0.53635,0.66192
dynamics_mismatch,preference_only_ranker,8,192,0.46354,0.59974,0.03646,0.46863,0.20290,0.55851,0.59375,0.23690,0.14583,0.10411,0.17700,0.54353,0.62481
dynamics_mismatch,preference_only_ranker,9,192,0.47917,0.61213,0.06250,0.49223,0.19809,0.55983,0.52604,0.21321,0.13542,0.10648,0.16986,0.52943,0.63307
dynamics_mismatch,residual_correction_learner,0,192,0.36458,0.42800,0.04167,0.42624,0.41112,0.58013,1.00000,0.35280,0.16667,0.22140,0.28361,0.58792,0.47935
dynamics_mismatch,residual_correction_learner,1,192,0.33854,0.40692,0.05729,0.38791,0.44761,0.57017,1.00000,0.32826,0.11458,0.23887,0.29642,0.61475,0.45628
dynamics_mismatch,residual_correction_learner,2,192,0.32812,0.37883,0.05208,0.42107,0.42415,0.54703,1.00000,0.34949,0.15625,0.22247,0.27955,0.58335,0.42519
dynamics_mismatch,residual_correction_learner,3,192,0.28125,0.31138,0.09375,0.38615,0.49100,0.55657,1.00000,0.32714,0.12500,0.25443,0.31019,0.61887,0.35458
dynamics_mismatch,residual_correction_learner,4,192,0.29167,0.32995,0.04167,0.36810,0.47472,0.58923,1.00000,0.31558,0.11979,0.24558,0.30664,0.62750,0.40282
dynamics_mismatch,residual_correction_learner,5,192,0.38021,0.43555,0.05729,0.39276,0.45046,0.55431,1.00000,0.33137,0.13542,0.24078,0.29917,0.61591,0.49627
dynamics_mismatch,residual_correction_learner,6,192,0.30208,0.34601,0.08854,0.37883,0.46947,0.56175,1.00000,0.32245,0.12500,0.25007,0.31294,0.61874,0.38662
dynamics_mismatch,residual_correction_learner,7,192,0.38021,0.43777,0.04688,0.40884,0.42154,0.57012,1.00000,0.34166,0.18229,0.22311,0.26533,0.58812,0.48925
dynamics_mismatch,residual_correction_learner,8,192,0.37500,0.43751,0.03646,0.38270,0.45153,0.56222,1.00000,0.32493,0.12500,0.24258,0.30196,0.61901,0.50671
dynamics_mismatch,residual_correction_learner,9,192,0.30729,0.36614,0.05729,0.41638,0.43055,0.56609,1.00000,0.34648,0.10417,0.22673,0.27951,0.59834,0.41680
