split,task,seed,episode_id,method,task_success,intervention_magnitude,minimal_magnitude,correction_efficiency,overcorrection_ratio,damage,intent_preservation,boundary_error,query,success_probability,damage_probability,calibration_error,human_noise,overcorrection_bias,delay,ambiguity
combined_hard_shift,peg_insertion,0,19,minus_minimum_norm_objective,1,1.25061,0.89145,0.83880,0.40290,0,0.72225,0.41524,1,0.61190,0.07370,0.06810,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,19,minus_counterfactual_boundary,0,0.50626,0.89145,0.00000,0.00000,0,0.80578,0.42843,1,0.29770,0.02765,0.30230,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,19,minus_intent_preservation,0,0.74559,0.89145,0.00000,0.00000,0,0.80412,0.12361,1,0.52008,0.03275,0.11992,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,19,minus_human_effort_cost,1,0.93675,0.89145,0.98482,0.05082,0,0.83983,0.09979,1,0.63095,0.02812,0.02905,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,19,all_corrections_imitation,1,1.21349,0.89145,0.86115,0.36126,0,0.72362,0.37469,1,0.61295,0.08024,0.04705,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,19,preference_only_objective,1,0.60089,0.89145,0.90492,0.00000,0,0.82584,0.29336,1,0.38417,0.02645,0.17583,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,full_minimum_intervention_learner,1,0.43486,0.36853,1.89145,0.18000,0,0.44493,0.16298,1,0.61086,0.04924,0.14914,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,minus_minimum_norm_objective,1,0.52891,0.36853,1.59285,0.43521,0,0.51157,0.12919,1,0.58809,0.09084,0.09191,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,minus_counterfactual_boundary,1,0.40960,0.36853,1.75097,0.11145,1,0.48885,0.03237,1,0.59172,0.05391,0.00828,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,minus_intent_preservation,0,0.48879,0.36853,0.00000,0.32632,0,0.39918,0.31602,1,0.57811,0.09784,0.06189,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,minus_human_effort_cost,1,0.54389,0.36853,1.65772,0.47583,0,0.45645,0.44843,1,0.58111,0.09998,0.07889,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,all_corrections_imitation,1,0.51478,0.36853,1.59685,0.39685,0,0.50888,0.10945,1,0.58864,0.10109,0.07136,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,20,preference_only_objective,0,0.36631,0.36853,0.00000,0.00000,0,0.42107,0.01474,1,0.58003,0.05074,0.02003,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,full_minimum_intervention_learner,1,0.69137,0.82118,1.01780,0.00000,0,0.89756,0.11312,1,0.57287,0.01727,0.18713,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,minus_minimum_norm_objective,1,1.07941,0.82118,0.95283,0.31447,0,0.90332,0.29134,1,0.63361,0.05117,0.04639,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,minus_counterfactual_boundary,1,0.53682,0.82118,0.90900,0.00000,0,0.90459,0.34841,1,0.37467,0.02172,0.22533,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,minus_intent_preservation,0,0.59058,0.82118,0.00000,0.00000,0,0.89580,0.24239,1,0.44667,0.02626,0.19333,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,minus_human_effort_cost,1,0.75865,0.82118,1.03625,0.00000,0,0.89956,0.02732,1,0.61664,0.02203,0.04336,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,all_corrections_imitation,0,1.04606,0.82118,0.00000,0.27386,0,0.90371,0.25373,1,0.63445,0.05445,0.02555,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,21,preference_only_objective,1,0.48832,0.82118,0.93818,0.00000,0,0.89229,0.37300,1,0.35824,0.02246,0.20176,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,full_minimum_intervention_learner,0,0.63927,0.61844,0.00000,0.03369,0,0.31212,0.01560,1,0.58824,0.04580,0.17176,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,minus_minimum_norm_objective,1,0.88090,0.61844,1.13111,0.42440,0,0.30894,0.31116,1,0.56612,0.10148,0.11388,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,minus_counterfactual_boundary,1,0.51061,0.61844,1.11754,0.00000,0,0.26464,0.22822,1,0.41747,0.06012,0.18253,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,minus_intent_preservation,1,0.64925,0.61844,1.20775,0.04983,0,0.29333,0.00153,1,0.57106,0.07179,0.06894,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,minus_human_effort_cost,0,0.70909,0.61844,0.00000,0.14658,0,0.31520,0.09093,1,0.57217,0.06757,0.08783,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,all_corrections_imitation,0,0.85723,0.61844,0.00000,0.38612,0,0.30853,0.27746,1,0.56692,0.11355,0.09308,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,22,preference_only_objective,0,0.49046,0.61844,0.00000,0.00000,0,0.30320,0.24336,1,0.41193,0.05781,0.14807,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,full_minimum_intervention_learner,1,0.23258,0.36597,1.35996,0.00000,0,0.34137,0.43891,1,0.41844,0.04330,0.34156,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,minus_minimum_norm_objective,1,0.77799,0.36597,0.95390,1.12583,0,0.50542,0.08618,1,0.53272,0.20997,0.14728,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,minus_counterfactual_boundary,0,0.12537,0.36597,0.00000,0.00000,0,0.53517,0.82211,1,0.28437,0.04389,0.31563,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,minus_intent_preservation,1,0.28982,0.36597,1.48911,0.00000,0,0.29654,0.30039,1,0.44530,0.06868,0.19470,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,minus_human_effort_cost,0,0.28901,0.36597,0.00000,0.00000,0,0.34244,0.30316,1,0.44917,0.05545,0.21083,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,all_corrections_imitation,1,0.74808,0.36597,0.95990,1.04411,0,0.50331,0.10913,1,0.52536,0.22916,0.13464,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,23,preference_only_objective,0,0.21306,0.36597,0.00000,0.00000,0,0.32895,0.48351,0,0.37462,0.05626,0.18538,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,full_minimum_intervention_learner,1,0.73690,0.77847,1.09553,0.00000,0,0.81681,0.00449,1,0.65383,0.02105,0.10617,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,minus_minimum_norm_objective,1,1.06097,0.77847,0.69385,0.36290,0,0.68968,0.13895,1,0.50516,0.07025,0.17484,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,minus_counterfactual_boundary,0,0.47087,0.77847,0.00000,0.00000,0,0.78772,0.36487,1,0.36492,0.02874,0.23508,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,minus_intent_preservation,0,0.74895,0.77847,0.00000,0.00000,1,0.79917,0.02102,1,0.62689,0.03310,0.01311,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,minus_human_effort_cost,1,0.92049,0.77847,1.09042,0.18244,0,0.81719,0.25467,1,0.62661,0.04105,0.03339,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,all_corrections_imitation,0,1.02583,0.77847,0.00000,0.31776,0,0.69205,0.15284,1,0.49588,0.07583,0.16412,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,24,preference_only_objective,1,0.60076,0.77847,1.04941,0.00000,0,0.81231,0.18067,1,0.49301,0.02726,0.06699,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,full_minimum_intervention_learner,1,1.01142,0.85714,0.95632,0.18000,0,0.23827,0.13938,1,0.58821,0.05891,0.17179,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,minus_minimum_norm_objective,0,1.28055,0.85714,0.00000,0.49399,0,0.35044,0.34539,1,0.56907,0.10900,0.11093,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,minus_counterfactual_boundary,0,0.70532,0.85714,0.00000,0.00000,0,0.27131,0.21347,1,0.37761,0.05972,0.22239,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,minus_intent_preservation,1,1.00157,0.85714,0.95556,0.16851,0,0.22410,0.12906,1,0.56184,0.08874,0.07816,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,minus_human_effort_cost,0,1.11693,0.85714,0.00000,0.30310,0,0.24142,0.25774,1,0.56129,0.08946,0.09871,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,all_corrections_imitation,1,1.24668,0.85714,0.84112,0.45447,0,0.34791,0.31305,1,0.56971,0.12202,0.09029,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,25,preference_only_objective,1,0.76298,0.85714,0.91191,0.00000,0,0.23290,0.14008,1,0.43783,0.06203,0.12217,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,full_minimum_intervention_learner,1,0.70037,0.59354,1.24010,0.18000,1,0.15943,0.09175,1,0.57956,0.06260,0.18044,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,minus_minimum_norm_objective,0,0.97901,0.59354,0.00000,0.64945,0,0.21298,0.27759,1,0.55014,0.14140,0.12986,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,minus_counterfactual_boundary,1,0.68648,0.59354,1.21354,0.15659,0,0.16158,0.05151,1,0.55518,0.07776,0.04482,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,minus_intent_preservation,0,0.88671,0.59354,0.00000,0.49395,0,0.15813,0.38264,1,0.54799,0.14223,0.09201,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,minus_human_effort_cost,1,0.96475,0.59354,1.04826,0.62543,1,0.15947,0.50384,1,0.54489,0.14073,0.11511,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,all_corrections_imitation,0,0.95383,0.59354,0.00000,0.60702,0,0.21049,0.25382,1,0.55096,0.15898,0.10904,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,26,preference_only_objective,0,0.66986,0.59354,0.00000,0.12859,0,0.15829,0.04464,1,0.55525,0.07528,0.00475,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,full_minimum_intervention_learner,0,0.55802,0.59676,0.00000,0.00000,0,0.56603,0.07018,1,0.58408,0.03279,0.17592,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,minus_minimum_norm_objective,1,0.84790,0.59676,1.16742,0.42084,0,0.58028,0.38983,1,0.59594,0.08470,0.08406,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,minus_counterfactual_boundary,0,0.43600,0.59676,0.00000,0.00000,0,0.65420,0.34013,1,0.40649,0.03675,0.19351,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,minus_intent_preservation,1,0.48876,0.59676,1.22078,0.00000,0,0.55027,0.18359,1,0.48750,0.05072,0.15250,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,minus_human_effort_cost,0,0.56857,0.59676,0.00000,0.00000,0,0.57148,0.05513,1,0.56885,0.04171,0.09115,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,all_corrections_imitation,0,0.82251,0.59676,0.00000,0.37829,0,0.57982,0.34894,1,0.59682,0.09310,0.06318,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,27,preference_only_objective,0,0.38158,0.59676,0.00000,0.00000,0,0.55764,0.36237,0,0.38368,0.04254,0.17632,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,full_minimum_intervention_learner,0,0.84955,0.83642,0.00000,0.01570,0,0.28357,0.01923,1,0.57872,0.04641,0.18128,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,minus_minimum_norm_objective,0,0.87801,0.83642,0.00000,0.04972,0,0.43046,0.45559,1,0.23885,0.05261,0.44115,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,minus_counterfactual_boundary,0,0.54097,0.83642,0.00000,0.00000,0,0.32635,0.39224,1,0.26122,0.05642,0.33878,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,minus_intent_preservation,0,0.90743,0.83642,0.00000,0.08490,0,0.26010,0.04934,1,0.56701,0.07718,0.07299,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,minus_human_effort_cost,0,1.00469,0.83642,0.00000,0.20118,0,0.28565,0.15943,1,0.56804,0.07493,0.09196,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,all_corrections_imitation,1,0.85156,0.83642,0.52777,0.01810,0,0.42449,0.45557,1,0.23850,0.06036,0.42150,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,28,preference_only_objective,0,0.69177,0.83642,0.00000,0.00000,0,0.27138,0.20015,1,0.39331,0.05972,0.16669,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,full_minimum_intervention_learner,1,0.71246,0.60628,1.30972,0.17515,0,0.62448,0.16888,1,0.63061,0.04045,0.12939,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,minus_minimum_norm_objective,0,0.81324,0.60628,0.00000,0.34137,0,0.56132,0.25002,1,0.59557,0.07513,0.08443,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,minus_counterfactual_boundary,0,0.44879,0.60628,0.00000,0.00000,0,0.59564,0.26935,1,0.43807,0.04026,0.16193,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,minus_intent_preservation,1,0.64758,0.60628,1.28777,0.06813,0,0.59819,0.06573,1,0.60427,0.05172,0.03573,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,minus_human_effort_cost,1,0.79781,0.60628,1.22724,0.31591,0,0.62905,0.30739,1,0.60352,0.06781,0.05648,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,all_corrections_imitation,1,0.79297,0.60628,1.23333,0.30794,1,0.56192,0.22207,1,0.59632,0.08358,0.06368,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,29,preference_only_objective,0,0.53631,0.60628,0.00000,0.00000,0,0.60918,0.11785,1,0.53329,0.03945,0.02671,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,full_minimum_intervention_learner,0,0.72654,0.70123,0.00000,0.03609,0,0.26283,0.03164,1,0.56913,0.04821,0.19087,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,minus_minimum_norm_objective,1,0.68806,0.70123,0.31936,0.00000,0,0.37586,0.72278,1,0.17109,0.05345,0.50891,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,minus_counterfactual_boundary,0,0.48070,0.70123,0.00000,0.00000,0,0.26132,0.37449,1,0.29655,0.06032,0.30345,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,minus_intent_preservation,0,0.80377,0.70123,0.00000,0.14622,0,0.24918,0.07127,1,0.56494,0.08436,0.07506,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,minus_human_effort_cost,1,0.87667,0.70123,1.10568,0.25019,0,0.26335,0.16834,1,0.56472,0.08177,0.09528,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,all_corrections_imitation,0,0.66447,0.70123,0.00000,0.00000,0,0.36805,0.71046,1,0.17309,0.06362,0.48691,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,30,preference_only_objective,0,0.61559,0.70123,0.00000,0.00000,0,0.25900,0.17908,0,0.43052,0.06046,0.12948,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,full_minimum_intervention_learner,1,0.54607,0.55750,1.40645,0.00000,0,0.62569,0.02118,1,0.63288,0.03000,0.12712,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,minus_minimum_norm_objective,1,0.30172,0.55750,0.96792,0.00000,0,0.64313,0.53373,1,0.33566,0.03741,0.34434,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,minus_counterfactual_boundary,0,0.46616,0.55750,0.00000,0.00000,0,0.56991,0.14227,1,0.52466,0.04181,0.07534,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,minus_intent_preservation,0,0.56307,0.55750,0.00000,0.01000,0,0.58563,0.05670,1,0.60344,0.04855,0.03656,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,minus_human_effort_cost,0,0.66780,0.55750,0.00000,0.19785,0,0.62776,0.24818,1,0.60559,0.05404,0.05441,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,all_corrections_imitation,0,0.29901,0.55750,0.00000,0.00000,0,0.64124,0.53065,1,0.33674,0.04428,0.32326,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,31,preference_only_objective,0,0.43645,0.55750,0.00000,0.00000,0,0.60837,0.18132,1,0.50739,0.03950,0.05261,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,full_minimum_intervention_learner,1,0.78082,0.69474,1.16351,0.12391,0,0.60909,0.11792,1,0.62972,0.03729,0.13028,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,minus_minimum_norm_objective,1,0.58394,0.69474,0.29465,0.00000,0,0.62217,0.77490,1,0.19863,0.03867,0.48137,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,minus_counterfactual_boundary,1,0.52795,0.69474,0.98036,0.00000,0,0.53734,0.30596,1,0.38444,0.04376,0.21556,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,minus_intent_preservation,0,0.75323,0.69474,0.00000,0.08420,0,0.55875,0.07968,1,0.59975,0.05597,0.04025,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,minus_human_effort_cost,0,0.88608,0.69474,0.00000,0.27542,0,0.61371,0.26785,1,0.60264,0.06373,0.05736,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,all_corrections_imitation,0,0.56391,0.69474,0.00000,0.00000,0,0.62086,0.76002,1,0.20172,0.04572,0.45828,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,32,preference_only_objective,1,0.59624,0.69474,1.10127,0.00000,0,0.59433,0.14515,0,0.50111,0.04034,0.05889,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,full_minimum_intervention_learner,0,0.74587,0.72034,0.00000,0.03544,0,0.41723,0.00707,1,0.60978,0.04096,0.15022,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,minus_minimum_norm_objective,0,0.52728,0.72034,0.00000,0.00000,0,0.53557,0.73232,1,0.18897,0.04387,0.49103,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,minus_counterfactual_boundary,0,0.54735,0.72034,0.00000,0.00000,0,0.38090,0.26410,1,0.38428,0.05315,0.21572,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,minus_intent_preservation,1,0.80809,0.72034,1.10704,0.12181,0,0.38354,0.09386,1,0.58003,0.07216,0.05997,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,minus_human_effort_cost,1,0.91223,0.72034,1.09867,0.26639,0,0.41900,0.23120,1,0.58147,0.07433,0.07853,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,all_corrections_imitation,0,0.51186,0.72034,0.00000,0.00000,0,0.52863,0.71933,1,0.19119,0.05225,0.46881,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,33,preference_only_objective,1,0.62377,0.72034,1.05056,0.00000,0,0.40019,0.15559,1,0.46575,0.05199,0.09425,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,full_minimum_intervention_learner,1,0.80502,0.68222,1.17861,0.18000,0,0.46387,0.16095,1,0.61293,0.04836,0.14707,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,minus_minimum_norm_objective,1,1.16053,0.68222,0.89517,0.70110,0,0.45797,0.62590,1,0.57563,0.13520,0.10437,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,minus_counterfactual_boundary,1,0.71113,0.68222,1.11780,0.04237,0,0.35741,0.00390,1,0.57549,0.05652,0.02451,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,minus_intent_preservation,0,0.90314,0.68222,0.00000,0.32383,0,0.43607,0.30508,1,0.58221,0.09486,0.05779,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,minus_human_effort_cost,1,1.03571,0.68222,0.98708,0.51814,0,0.46851,0.49210,1,0.58143,0.10552,0.07857,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,all_corrections_imitation,0,1.13069,0.68222,0.00000,0.65736,1,0.45757,0.58585,1,0.57674,0.15105,0.08326,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,34,preference_only_objective,1,0.70225,0.68222,1.15023,0.02936,0,0.44969,0.01480,1,0.58840,0.05021,0.02840,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,full_minimum_intervention_learner,0,0.74136,0.62827,0.00000,0.18000,0,0.41740,0.15168,1,0.60784,0.05053,0.15216,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,minus_minimum_norm_objective,0,0.48390,0.62827,0.00000,0.00000,0,0.45208,0.78895,1,0.19094,0.04887,0.48906,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,minus_counterfactual_boundary,0,0.40419,0.62827,0.00000,0.00000,0,0.56452,0.42493,1,0.33600,0.04213,0.26400,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,minus_intent_preservation,1,0.78875,0.62827,1.23871,0.25543,0,0.38020,0.22722,1,0.57742,0.08893,0.06258,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,minus_human_effort_cost,1,0.89464,0.62827,1.11666,0.42396,0,0.41977,0.38929,1,0.57828,0.09477,0.08172,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,all_corrections_imitation,0,0.46851,0.62827,0.00000,0.00000,0,0.44537,0.77070,1,0.19445,0.05815,0.46555,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,35,preference_only_objective,1,0.60712,0.62827,1.20004,0.00000,0,0.40362,0.05542,1,0.54775,0.05178,0.01225,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,36,full_minimum_intervention_learner,1,0.71801,0.73680,1.09001,0.00000,0,0.48492,0.02116,1,0.60205,0.03659,0.15795,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,0,36,minus_minimum_norm_objective,1,1.12452,0.73680,0.91988,0.52623,0,0.48320,0.50389,1,0.58285,0.10585,0.09715,0.18000,0.45000,0.34000,0.48000
