stress_axis,stress_level,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
correction_delay,0.4,uncertainty_query_policy,0,120,0.35833,0.42344,0.05000,0.45585,0.40608,0.53240,1.00000,0.37174,0.19167,0.24084,0.25056,0.51135,0.44987
correction_delay,0.4,uncertainty_query_policy,1,120,0.39167,0.42048,0.03333,0.45307,0.41496,0.54590,1.00000,0.36997,0.10833,0.25582,0.28531,0.53901,0.51778
correction_delay,0.4,uncertainty_query_policy,2,120,0.39167,0.46299,0.03333,0.46185,0.39614,0.54306,1.00000,0.37559,0.16667,0.22246,0.24829,0.50796,0.50862
correction_delay,0.4,uncertainty_query_policy,3,120,0.34167,0.37453,0.09167,0.43752,0.38869,0.52904,1.00000,0.36001,0.13333,0.24359,0.25784,0.52953,0.41811
correction_delay,0.4,uncertainty_query_policy,4,120,0.27500,0.32691,0.07500,0.45828,0.39573,0.52752,1.00000,0.37330,0.14167,0.24605,0.27729,0.52780,0.34642
correction_delay,0.4,uncertainty_query_policy,5,120,0.41667,0.48463,0.04167,0.47597,0.34340,0.53515,1.00000,0.38462,0.12500,0.20418,0.23177,0.48723,0.54324
correction_delay,0.4,uncertainty_query_policy,6,120,0.40000,0.46483,0.07500,0.45962,0.35467,0.54874,1.00000,0.37416,0.10000,0.21941,0.24332,0.51719,0.51562
correction_delay,0.4,uncertainty_query_policy,7,120,0.35000,0.39905,0.05000,0.45654,0.39165,0.54559,1.00000,0.37218,0.19167,0.24267,0.26594,0.52040,0.43832
correction_delay,0.4,uncertainty_query_policy,8,120,0.30833,0.34176,0.08333,0.45801,0.39701,0.53512,1.00000,0.37313,0.10833,0.25114,0.27057,0.53344,0.38930
correction_delay,0.4,uncertainty_query_policy,9,120,0.37500,0.45998,0.03333,0.44886,0.37426,0.53469,1.00000,0.36727,0.10833,0.21497,0.23932,0.49719,0.50637
correction_delay,0.6,active_entropy_query_policy,0,120,0.40833,0.52078,0.02500,0.44414,0.26785,0.52257,1.00000,0.36425,0.12500,0.20748,0.18950,0.55354,0.55412
correction_delay,0.6,active_entropy_query_policy,1,120,0.33333,0.43389,0.04167,0.42250,0.28480,0.52672,1.00000,0.35040,0.09167,0.22546,0.21629,0.56963,0.46264
correction_delay,0.6,active_entropy_query_policy,2,120,0.35833,0.45896,0.08333,0.41946,0.30302,0.51890,1.00000,0.34845,0.10833,0.24647,0.22499,0.57552,0.46619
correction_delay,0.6,active_entropy_query_policy,3,120,0.38333,0.54082,0.00833,0.40846,0.30056,0.50683,1.00000,0.34141,0.09167,0.23169,0.20884,0.57296,0.55149
correction_delay,0.6,active_entropy_query_policy,4,120,0.46667,0.61505,0.05000,0.44342,0.26309,0.51199,1.00000,0.36379,0.07500,0.20301,0.18232,0.55085,0.63271
correction_delay,0.6,active_entropy_query_policy,5,120,0.40000,0.54481,0.05833,0.41219,0.30038,0.49750,1.00000,0.34380,0.12500,0.23814,0.21791,0.57983,0.53272
correction_delay,0.6,active_entropy_query_policy,6,120,0.40833,0.57384,0.07500,0.38753,0.29079,0.51330,1.00000,0.32802,0.15833,0.23042,0.21531,0.57805,0.53212
correction_delay,0.6,active_entropy_query_policy,7,120,0.40000,0.51313,0.07500,0.42276,0.28837,0.51783,1.00000,0.35057,0.10833,0.21692,0.19239,0.56140,0.52317
correction_delay,0.6,active_entropy_query_policy,8,120,0.45000,0.62402,0.05833,0.40876,0.28498,0.53560,1.00000,0.34161,0.10833,0.22352,0.21270,0.56884,0.60931
correction_delay,0.6,active_entropy_query_policy,9,120,0.37500,0.47780,0.05000,0.40900,0.33498,0.53376,1.00000,0.34176,0.10000,0.24929,0.21556,0.59462,0.50986
correction_delay,0.6,full_demo_imitation,0,120,0.35833,0.35923,0.08333,0.54580,0.50071,0.53503,1.00000,0.77931,0.11667,0.19812,0.28847,0.43908,0.41780
correction_delay,0.6,full_demo_imitation,1,120,0.31667,0.31478,0.09167,0.52992,0.53031,0.55979,1.00000,0.76915,0.20833,0.21275,0.30903,0.44875,0.34052
correction_delay,0.6,full_demo_imitation,2,120,0.34167,0.33584,0.04167,0.52799,0.52024,0.55607,1.00000,0.76791,0.10000,0.21070,0.30563,0.45389,0.42631
correction_delay,0.6,full_demo_imitation,3,120,0.34167,0.34911,0.06667,0.50605,0.62351,0.55804,1.00000,0.75387,0.22500,0.23255,0.32312,0.45386,0.38212
correction_delay,0.6,full_demo_imitation,4,120,0.41667,0.41994,0.05833,0.58166,0.51791,0.55248,1.00000,0.80226,0.08333,0.19609,0.27652,0.40038,0.51113
correction_delay,0.6,full_demo_imitation,5,120,0.27500,0.28082,0.05833,0.48485,0.58743,0.56179,1.00000,0.74031,0.10833,0.22339,0.32743,0.49271,0.34047
correction_delay,0.6,full_demo_imitation,6,120,0.30000,0.35260,0.10000,0.48140,0.58746,0.55594,1.00000,0.73810,0.11667,0.22604,0.32807,0.45766,0.35485
correction_delay,0.6,full_demo_imitation,7,120,0.35833,0.38835,0.06667,0.55450,0.50252,0.56616,1.00000,0.78488,0.16667,0.19063,0.27118,0.40584,0.42101
correction_delay,0.6,full_demo_imitation,8,120,0.39167,0.39702,0.06667,0.52083,0.52028,0.57231,1.00000,0.76333,0.15833,0.19504,0.30020,0.43037,0.46158
correction_delay,0.6,full_demo_imitation,9,120,0.28333,0.25157,0.03333,0.53716,0.60145,0.56784,1.00000,0.77378,0.12500,0.23205,0.31970,0.44568,0.34763
correction_delay,0.6,minimum_intervention_boundary_learner_v5,0,120,0.53333,0.71397,0.04167,0.50188,0.17843,0.52283,1.00000,0.40120,0.00833,0.10854,0.11805,0.49250,0.74094
correction_delay,0.6,minimum_intervention_boundary_learner_v5,1,120,0.44167,0.61830,0.03333,0.48899,0.17516,0.53081,1.00000,0.39296,0.03333,0.10157,0.12396,0.49777,0.62724
correction_delay,0.6,minimum_intervention_boundary_learner_v5,2,120,0.43333,0.59300,0.05000,0.47955,0.20644,0.52575,1.00000,0.38691,0.00000,0.12105,0.14348,0.51567,0.61451
correction_delay,0.6,minimum_intervention_boundary_learner_v5,3,120,0.53333,0.74114,0.05000,0.47679,0.20403,0.51141,1.00000,0.38514,0.01667,0.11092,0.12599,0.49903,0.73982
correction_delay,0.6,minimum_intervention_boundary_learner_v5,4,120,0.50000,0.68451,0.07500,0.50058,0.17054,0.51268,1.00000,0.40037,0.03333,0.09437,0.10590,0.48675,0.67523
correction_delay,0.6,minimum_intervention_boundary_learner_v5,5,120,0.43333,0.61149,0.05000,0.48839,0.19156,0.50244,1.00000,0.39257,0.00833,0.10962,0.12172,0.49541,0.61195
correction_delay,0.6,minimum_intervention_boundary_learner_v5,6,120,0.50000,0.68534,0.03333,0.46526,0.18221,0.51841,1.00000,0.37776,0.01667,0.10476,0.12126,0.49369,0.70385
correction_delay,0.6,minimum_intervention_boundary_learner_v5,7,120,0.47500,0.63546,0.03333,0.47138,0.19310,0.52210,1.00000,0.38168,0.00833,0.10951,0.12245,0.50571,0.67112
correction_delay,0.6,minimum_intervention_boundary_learner_v5,8,120,0.47500,0.68441,0.07500,0.47410,0.19726,0.53767,1.00000,0.38342,0.00833,0.10778,0.13030,0.50456,0.66211
correction_delay,0.6,minimum_intervention_boundary_learner_v5,9,120,0.40833,0.54956,0.05000,0.47311,0.23520,0.53682,1.00000,0.38279,0.02500,0.13739,0.13248,0.52192,0.57489
correction_delay,0.6,oracle_minimal_correction,0,120,0.62500,0.84417,0.02500,0.52472,0.11658,0.52903,1.00000,0.41582,0.00833,0.36564,0.03451,0.47179,0.86904
correction_delay,0.6,oracle_minimal_correction,1,120,0.64167,0.89155,0.06667,0.52145,0.11237,0.53602,1.00000,0.41373,0.00000,0.36088,0.03443,0.46821,0.87762
correction_delay,0.6,oracle_minimal_correction,2,120,0.64167,0.88370,0.02500,0.52875,0.12403,0.53039,1.00000,0.41840,0.00000,0.37260,0.03326,0.47050,0.89673
correction_delay,0.6,oracle_minimal_correction,3,120,0.58333,0.79543,0.04167,0.50657,0.12285,0.51755,1.00000,0.40420,0.00000,0.37464,0.03508,0.47152,0.80933
correction_delay,0.6,oracle_minimal_correction,4,120,0.59167,0.79957,0.08333,0.51754,0.11860,0.51819,1.00000,0.41123,0.00000,0.36742,0.03457,0.47062,0.79663
correction_delay,0.6,oracle_minimal_correction,5,120,0.61667,0.81484,0.05000,0.51518,0.12073,0.50896,1.00000,0.40972,0.00000,0.37177,0.03552,0.47130,0.84123
correction_delay,0.6,oracle_minimal_correction,6,120,0.55000,0.74942,0.02500,0.49301,0.12207,0.52478,1.00000,0.39552,0.00000,0.36112,0.03500,0.46946,0.77577
correction_delay,0.6,oracle_minimal_correction,7,120,0.56667,0.80326,0.02500,0.50458,0.12470,0.52755,1.00000,0.40293,0.00000,0.37032,0.03416,0.47308,0.80449
correction_delay,0.6,oracle_minimal_correction,8,120,0.60000,0.85749,0.04167,0.51063,0.11749,0.54065,1.00000,0.40680,0.00833,0.35933,0.03413,0.46988,0.84012
correction_delay,0.6,oracle_minimal_correction,9,120,0.56667,0.76098,0.07500,0.51215,0.14747,0.53956,1.00000,0.40778,0.00000,0.38326,0.03456,0.48029,0.77089
correction_delay,0.6,residual_correction_learner,0,120,0.35000,0.41956,0.05000,0.39048,0.51450,0.52720,1.00000,0.32991,0.11667,0.24541,0.30910,0.58947,0.46680
correction_delay,0.6,residual_correction_learner,1,120,0.28333,0.31417,0.03333,0.35477,0.55119,0.54487,1.00000,0.30705,0.15000,0.25657,0.33183,0.62604,0.38144
correction_delay,0.6,residual_correction_learner,2,120,0.32500,0.35920,0.05000,0.35950,0.53135,0.52409,1.00000,0.31008,0.12500,0.26555,0.32672,0.61922,0.42816
correction_delay,0.6,residual_correction_learner,3,120,0.26667,0.26599,0.01667,0.33786,0.61663,0.51855,1.00000,0.29623,0.13333,0.28405,0.34740,0.63404,0.36497
correction_delay,0.6,residual_correction_learner,4,120,0.39167,0.44765,0.06667,0.39091,0.52398,0.51401,1.00000,0.33018,0.13333,0.24150,0.30676,0.59525,0.49987
correction_delay,0.6,residual_correction_learner,5,120,0.18333,0.22353,0.05000,0.33516,0.59424,0.53159,1.00000,0.29450,0.15833,0.28442,0.35426,0.64975,0.25052
correction_delay,0.6,residual_correction_learner,6,120,0.30833,0.33203,0.04167,0.31891,0.59333,0.53300,1.00000,0.28410,0.14167,0.27592,0.34860,0.64262,0.40868
correction_delay,0.6,residual_correction_learner,7,120,0.33333,0.37924,0.05000,0.37352,0.49088,0.53960,1.00000,0.31905,0.14167,0.23633,0.30063,0.60049,0.43691
correction_delay,0.6,residual_correction_learner,8,120,0.30000,0.35553,0.03333,0.35042,0.52652,0.53935,1.00000,0.30427,0.17500,0.25230,0.32832,0.61289,0.39895
correction_delay,0.6,residual_correction_learner,9,120,0.31667,0.32468,0.07500,0.36202,0.57735,0.54000,1.00000,0.31169,0.15833,0.27209,0.32331,0.63414,0.39264
correction_delay,0.6,robust_mpc_correction,0,120,0.58333,0.81997,0.06667,0.57305,0.10193,0.50775,1.00000,0.44675,0.01667,0.03664,0.05881,0.42230,0.79141
correction_delay,0.6,robust_mpc_correction,1,120,0.48333,0.70879,0.04167,0.56740,0.10522,0.51676,1.00000,0.44314,0.03333,0.03794,0.05675,0.42004,0.67651
correction_delay,0.6,robust_mpc_correction,2,120,0.55833,0.77150,0.07500,0.57454,0.10696,0.50924,1.00000,0.44771,0.00833,0.04553,0.06170,0.42632,0.75410
correction_delay,0.6,robust_mpc_correction,3,120,0.60833,0.89662,0.06667,0.55749,0.11033,0.49602,1.00000,0.43680,0.02500,0.04308,0.05481,0.41858,0.82968
correction_delay,0.6,robust_mpc_correction,4,120,0.60833,0.86851,0.05000,0.57095,0.10028,0.49919,1.00000,0.44541,0.04167,0.03462,0.05207,0.41510,0.82735
correction_delay,0.6,robust_mpc_correction,5,120,0.60000,0.82331,0.06667,0.56581,0.10492,0.48771,1.00000,0.44212,0.05000,0.03984,0.05727,0.41759,0.79685
correction_delay,0.6,robust_mpc_correction,6,120,0.59167,0.87014,0.03333,0.53901,0.11298,0.50258,1.00000,0.42496,0.03333,0.03916,0.05677,0.41908,0.82360
correction_delay,0.6,robust_mpc_correction,7,120,0.52500,0.77224,0.04167,0.54754,0.11622,0.50562,1.00000,0.43043,0.05000,0.04956,0.05903,0.42870,0.72702
correction_delay,0.6,robust_mpc_correction,8,120,0.58333,0.87503,0.03333,0.55654,0.11400,0.52147,1.00000,0.43618,0.03333,0.03755,0.05813,0.42272,0.81847
correction_delay,0.6,robust_mpc_correction,9,120,0.55833,0.78309,0.05000,0.56383,0.13313,0.51877,1.00000,0.44085,0.02500,0.05452,0.05901,0.42919,0.76667
correction_delay,0.6,uncertainty_query_policy,0,120,0.35000,0.41804,0.06667,0.49702,0.34775,0.52535,1.00000,0.39809,0.15833,0.20653,0.23749,0.48807,0.43775
correction_delay,0.6,uncertainty_query_policy,1,120,0.35833,0.39058,0.05833,0.47583,0.37808,0.53831,1.00000,0.38453,0.11667,0.22520,0.26585,0.50222,0.45905
